year,month,date,ryaay,avg_rating,avg_sentiment,guests,load_factor,lockdown,war,quarter,dln_ryaay,d_avg_rating,d_avg_sentiment,d_guests,d_load_factor,sd_guests,rating_sent_only_logpred,rating_sent_only_levelpred,time_dummies_logpred,time_dummies_levelpred,guests_qinteraction_logpred,guests_qinteraction_levelpred,sd_guests_model_logpred,sd_guests_model_levelpred,guests_loadf_qinteraction_logpred,guests_loadf_qinteraction_levelpred,sd_guests_loadf_qinteraction_logpred,sd_guests_loadf_qinteraction_levelpred
2019,4,2019-04-30 13:30:00,31.06842613220215,0.3189873417721519,0.30983481012658226,13.5,0.96,0,0,2,0.035394926743532285,0.03974205875328396,-0.06821707666587057,2.5999999999999996,0.0,1.1999999999999993,0.024758306011128925,42.45003635562252,-0.014296610686173696,33.298455007393414,-0.017179763932355513,34.51988717404297,0.02654873121418949,27.292912975912387,-0.025117558664681686,34.092679665018515,-0.0018286387055383019,25.470871936336014
2019,5,2019-05-31 13:30:00,26.098438262939453,0.32,0.372563125,14.1,0.96,0,0,2,-0.1743165907070714,0.0010126582278481289,0.06272831487341773,0.5999999999999996,0.0,1.5999999999999996,-0.05190587204507081,40.30283835613748,-0.10499207284309661,29.979653259865067,-0.09615172976839251,31.355317440368495,-0.07387190524534867,25.349402640754235,-0.09446139151487798,31.019663106037342,-0.13974316541468318,22.14900017946248
2019,6,2019-06-28 13:30:00,25.66626739501953,0.3008403361344538,0.3499134453781512,14.2,0.97,0,0,2,-0.016697898842998438,-0.019159663865546184,-0.022649679621848773,0.09999999999999964,0.010000000000000009,1.5999999999999996,0.004689524081410634,40.492283343389055,-0.03711537322750871,28.887343374265335,-0.03337949527865365,30.325967926063775,0.0021277745815412863,25.403397879827487,-0.020956335688723703,30.37636872224974,-0.039609268501456976,21.288842056485567
2019,7,2019-07-31 13:30:00,24.8619441986084,0.25343511450381684,0.3201496183206107,14.8,0.97,0,0,3,-0.03183928810437342,-0.047405221630636984,-0.02976382705754055,0.6000000000000014,0.0,1.700000000000001,0.013280121933109016,41.03361230506592,-0.0008713498765483309,28.862183354364376,-0.011399402525623414,29.98223291979658,0.013492982604758171,25.74848840011629,-0.00776404951185088,30.14143827744446,0.007784040432001156,21.455201899681036
2019,8,2019-08-30 13:30:00,22.92917251586914,0.31181102362204727,0.3511748031496063,14.9,0.97,0,0,3,-0.08092828010548825,0.05837590911823043,0.031025184828995633,0.09999999999999964,0.0,1.0999999999999996,0.061856030657193584,43.651933368187514,0.04381516029621718,30.15489799128984,0.041498864132490355,31.252639429097815,0.08800409395900485,28.117158603366843,0.049987308396196584,31.686420710229708,0.09374439665957171,23.563797392375424
2019,9,2019-09-30 13:30:00,26.562625885009766,0.24427480916030533,0.2831171755725191,14.1,0.96,0,0,3,0.14709517705725705,-0.06753621446174193,-0.06805762757708722,-0.8000000000000007,-0.010000000000000009,1.0,-0.0009165990869191565,43.611940377489375,-0.007413001300445421,29.932186194566516,-0.030407422030304842,30.316630166044163,-0.004644534310258228,27.986870293999672,-0.035289957750377486,30.587709030351384,-0.002347603746325533,23.508543815467824
2019,10,2019-10-31 13:30:00,29.86794662475586,0.2739495798319328,0.3441319327731093,13.8,0.96,0,0,4,0.11728070026031467,0.029674770671627465,0.061014757200590186,-0.29999999999999893,0.0,0.7000000000000011,-0.009277802245665365,43.20918863362243,0.023717421006601007,30.650586076779618,0.006548164872534047,30.51579984502521,-0.007309034806594068,27.783059024059007,0.006704682479081563,30.79347894731423,0.0697083331578367,25.205752816908774
2019,11,2019-11-29 14:30:00,33.34133529663086,0.26542056074766357,0.2975088785046729,11.0,0.96,0,0,4,0.11001204127529274,-0.00852901908426923,-0.04662305426843638,-2.8000000000000007,0.0,0.5999999999999996,-0.014843278700525903,42.572559127533765,0.015692124113246605,31.135352437109955,0.052938317698686385,32.17477932548112,-0.02038497034952799,27.222435747710207,0.05653652333357693,32.58458971255027,0.04425036208341254,26.346162189769846
2019,12,2019-12-27 14:30:00,34.821929931640625,0.30434782608695654,0.37851358695652176,11.2,0.95,0,0,4,0.043449431346470835,0.03892726533929297,0.08100470845184887,0.1999999999999993,-0.010000000000000009,0.8999999999999986,-0.016186482138176007,41.889006242222166,0.01830987427742299,31.710687912510895,-0.003174873109330463,32.072790470307964,-0.018393920163613117,26.726285500648853,-0.009435545324489238,32.27858228322652,0.06701373023087716,28.17221890518992
2020,1,2020-01-31 14:30:00,34.65786361694336,0.32037037037037036,0.34352916666666666,10.8,0.92,0,0,1,-0.004722714655951865,0.01602254428341382,-0.0349844202898551,-0.3999999999999986,-0.029999999999999916,0.5,0.011232955611418035,42.362196275713636,-0.011092876538675394,31.360869002679497,-0.009276952686366916,31.776628574559375,0.017813444282108182,27.20663836576603,-0.005030667337143944,32.11660723653341,-0.0007662967481471133,28.150638894856655
2020,2,2020-02-28 14:30:00,28.683473587036133,0.30000000000000004,0.2860345238095238,10.5,0.96,0,0,1,-0.1892035203942526,-0.020370370370370317,-0.05749464285714284,-0.3000000000000007,0.039999999999999925,0.9000000000000004,-0.016066821357455567,41.68700901687299,-0.0350755303177903,30.279937827831436,-0.02967365913214628,30.847552446019204,-0.025460581830328906,26.522685390484398,-0.034563671299289084,31.025504264447545,-0.04271429213501222,26.973523081932292
2020,3,2020-03-31 13:30:00,21.244497299194336,0.27368421052631575,0.40421390977443605,5.7,0.91,0,0,1,-0.3002232124948727,-0.026315789473684292,0.11817938596491223,-4.8,-0.04999999999999993,-5.2,-0.09708604415771059,37.83004021700514,-0.11977543333685975,26.861927298132194,-0.15546650554415695,26.40599068815692,-0.07948718369266818,24.49608320451281,-0.16005996629318114,26.436605405729814,-0.1136052521882787,24.07684297345853
2020,4,2020-04-30 13:30:00,25.39815902709961,0.21774193548387097,0.33409959677419354,0.0,0.0,1,0,2,0.17857878093892232,-0.05594227504244478,-0.07011431300024251,-5.7,-0.91,-13.5,-0.007486588152993877,37.54787981335635,0.03903705422469228,27.9312740910856,0.17130997862986413,31.340176949829935,0.07740893840884228,26.46762198211032,0.13166515951550298,30.156930909548397,0.17828029744860324,28.775686261224106
2020,5,2020-05-29 13:30:00,28.7194881439209,0.22200000000000003,0.3594525,0.1,0.0,1,0,2,0.12289922958463118,0.004258064516129062,0.025352903225806467,0.1,0.0,-14.0,-0.009668845530928765,37.18658463176109,0.014420509966227502,28.336975487520633,0.003388681531143207,31.446558974243114,0.08545033470080265,28.828731422170772,0.017128994185563743,30.67793823076767,0.01703037970514157,29.269943876060395
2020,6,2020-06-30 13:30:00,26.546619415283203,0.2225609756097561,0.3402359756097561,0.4,0.0,1,0,2,-0.07867351114462062,0.0005609756097560703,-0.019216524390243905,0.30000000000000004,0.0,-13.799999999999999,-0.0011887963031779868,37.14240362373573,0.02296653207049339,28.99530841917233,0.011286376972394431,31.80348711724529,0.09290480343379184,31.63541788564901,0.023686035877638293,31.41325092044748,0.024063252679188754,29.982816550949146
