year,week,date,ryaay,avg_rating,avg_sentiment,lockdown,war,quarter,dln_ryaay,d_avg_rating,d_avg_sentiment,weekly_rating_sent_only_logpred,weekly_rating_sent_only_levelpred,weekly_time_dummies_logpred,weekly_time_dummies_levelpred
2020.0,5.0,2020-01-31 14:30:00,34.65786361694336,0.26,0.3313125,0,0,1.0,-0.030250220689403307,0.02363636363636365,0.08213068181818181,-0.0030725890016940565,46.49973244116702,-0.009405298772659854,31.589139350320234
2020.0,6.0,2020-02-07 14:30:00,36.65066146850586,0.38095238095238093,0.34711190476190473,0,0,1.0,0.05590683232380478,0.12095238095238092,0.015799404761904723,-0.0006860048255997475,46.467844339269725,-0.003982607855728947,31.46358238382509
2020.0,7.0,2020-02-14 14:30:00,36.7627067565918,0.3304347826086957,0.3233260869565217,0,0,1.0,0.0030524515573375766,-0.050517598343685244,-0.023785817805383025,-0.0012341768517611265,46.41053017661641,-0.00603181893654744,31.274370969955672
2020.0,8.0,2020-02-21 14:30:00,36.27450942993164,0.25263157894736843,0.24525526315789473,0,0,1.0,-0.013368652942989723,-0.07780320366132726,-0.07807082379862698,0.0028229379481789774,46.54172931984026,-0.0018517543959559605,31.21651210277027
2020.0,9.0,2020-02-28 14:30:00,28.683473587036133,0.23333333333333334,0.19504722222222223,0,0,1.0,-0.23479415133240522,-0.019298245614035092,-0.05020804093567249,0.001805714907880956,46.62584633713168,-0.004184429642437755,31.086161715403247
2020.0,10.0,2020-03-06 14:30:00,27.555021286010742,0.3904761904761904,0.3942095238095238,0,0,1.0,-0.04013634387897591,0.15714285714285708,0.19916230158730155,-0.003109066013359335,46.48110861909052,-0.007676567959735365,30.848440292121396
2020.0,11.0,2020-03-13 13:30:00,26.654661178588867,0.27692307692307694,0.3743884615384615,0,0,1.0,-0.033220740996875886,-0.11355311355311348,-0.019821062271062284,-0.003087027002893621,46.33784143027406,-0.006063586537051635,30.66195406394748
2020.0,12.0,2020-03-20 13:30:00,19.80792236328125,0.24,0.396460625,0,0,1.0,-0.29688206179807075,-0.03692307692307695,0.022072163461538508,-0.0033238917143303282,46.184075155877466,-0.008476168983788938,30.403156515256075
2020.0,13.0,2020-03-27 13:30:00,21.80872344970703,0.29411764705882354,0.4719941176470588,0,0,1.0,0.0962280709648029,0.05411764705882355,0.07553349264705878,-0.002550709746139851,46.0664230971755,-0.008096030931162825,30.158005334523946
2020.0,14.0,2020-04-03 13:30:00,20.05602264404297,0.4666666666666666,0.7203166666666666,1,0,2.0,-0.08378055810033835,0.17254901960784308,0.24832254901960782,-0.003680692600054142,45.89717841446651,0.006424426211798683,30.352376908880736
2020.0,15.0,2020-04-09 13:30:00,23.4013614654541,0.2727272727272727,0.4657409090909091,1,0,2.0,0.15426471305930667,-0.1939393939393939,-0.2545757575757575,0.01535814559519888,46.60751472484963,0.026735107822895995,31.174795720185962
2020.0,16.0,2020-04-17 13:30:00,23.913564682006836,0.2838709677419355,0.2984758064516129,1,0,2.0,0.021651654897359762,0.01114369501466278,-0.16726510263929617,0.012576923413464034,47.19739553538184,0.019793276887291728,31.797994308951022
2020.0,17.0,2020-04-24 13:30:00,22.721088409423828,0.2012422360248447,0.31721211180124226,1,0,2.0,-0.051152359802970615,-0.08262873171709079,0.018736305349629334,-0.00436482706606643,46.99183600815026,0.006687918902796241,32.01136943861816
2020.0,18.0,2020-05-01 13:30:00,23.313325881958008,0.21509433962264152,0.3961556603773585,1,0,2.0,0.025731625298568428,0.013852103597796817,0.07894354857611624,-0.003155687987979048,46.84377817076358,0.005200321716842597,32.178272456856355
2020.0,19.0,2020-05-08 13:30:00,23.305322647094727,0.21428571428571427,0.3822785714285714,1,0,2.0,-0.0003433490757207558,-0.0008086253369272434,-0.013877088948787086,-0.0009040960137176436,46.801446036692234,0.007897312361037535,32.433400412290844
2020.0,20.0,2020-05-15 13:30:00,19.907962799072266,0.20740740740740743,0.3849388888888889,1,0,2.0,-0.15756198192031112,-0.006878306878306845,0.002660317460317474,-0.0022958123164151744,46.69412194558017,0.00681058859632344,32.65504486714592
2020.0,21.0,2020-05-22 13:30:00,25.490196228027344,0.23846153846153847,0.32341923076923074,1,0,2.0,0.2471741242416461,0.031054131054131046,-0.06151965811965815,0.0036738613954128366,46.86598518514247,0.012611138789244056,33.069469863179414
2020.0,22.0,2020-05-29 13:30:00,28.7194881439209,0.2,0.2962021739130435,1,0,2.0,0.11928200514026033,-0.038461538461538464,-0.02721705685618725,-0.0006478763726496502,46.835631654389495,0.009054694037477596,33.370263537007645
2020.0,23.0,2020-06-05 13:30:00,31.900760650634766,0.2277777777777778,0.33748333333333336,1,0,2.0,0.105053932619672,0.02777777777777779,0.04128115942028987,-0.0023658676879283217,46.72495572074642,0.006749596166529792,33.596261178278226
